codigo,nombre,descripcion,lista_de_valor_codigo,vigencia
13270,TYM,TYM,04,S
13271,VALVE,VALVE,04,S
13272,VIVERTI,VIVERTI,04,S
13273,WAGEN MEYE,WAGEN MEYE,04,S
13274,WEEKS,WEEKS,04,S
13275,WHITE MARTIN,WHITE MARTIN,04,S
13276,Z 02,Z 02,04,S
13277,TANKERS,TANKERS,04,S
13278,CUSTOM HOIST,CUSTOM HOIST,04,S
13279,IRIGUT,IRIGUT,04,S
13280,JUSMAR MR,JUSMAR MR,04,S
13281,HOSS-STEEL,HOSS-STEEL,04,S
13282,HUDSON BROS,HUDSON BROS,04,S
13283,INTERCCONSUL,INTERCCONSUL,04,S
13284,KANGEN,KANGEN,04,S
13285,LA CROSSE,LA CROSSE,04,S
13286,LASARRAT,LASARRAT,04,S
13287,LIFE-GROUP,LIFE-GROUP,04,S
13288,LOADKING,LOADKING,04,S
13289,LOHRTA,LOHRTA,04,S
13290,LUFMIN,LUFMIN,04,S
13291,MAESTRANZA LOPEZ,MAESTRANZA LOPEZ,04,S
13292,MAHOLDER,MAHOLDER,04,S
13293,MAULLO,MAULLO,04,S
13294,MAURO,MAURO,04,S
13295,METALBERT,METALBERT,04,S
13296,METALBIO,METALBIO,04,S
13297,M.F.V.,M.F.V.,04,S
13298,NORDBERG,NORDBERG,04,S
13299,OLIVAREZ Y CARRASCO,OLIVAREZ Y CARRASCO,04,S
13300,OLIVARES TRAILER,OLIVARES TRAILER,04,S
13301,PLAZA HERMANOS,PLAZA HERMANOS,04,S
13302,PRESIM,PRESIM,04,S
13303,EL PROGRESO,EL PROGRESO,04,S
13304,HUERTA LTDA,HUERTA LTDA,04,S
13305,RI,RI,04,S
13306,SATECI,SATECI,04,S
13307,GATEWAY,GATEWAY,04,S
13308,HOOYMEIJER,HOOYMEIJER,04,S
13309,OMNIQUIP,OMNIQUIP,04,S
13310,ANDRI TEC,ANDRI TEC,04,S
13311,KAESSBOHRER,KAESSBOHRER,04,S
13312,SABP,SABP,04,S
13313,EL SALTO,EL SALTO,04,S
13314,COMMPART,COMMPART,04,S
13315,MERHOW,MERHOW,04,S
13316,R PAWELKA,R PAWELKA,04,S
13317,BIG TEX-F,BIG TEX-F,04,S
13318,CANETTO,CANETTO,04,S
13319,NOVITRACK,NOVITRACK,04,S
13320,AHWI,AHWI,04,S
13321,ALDO FARIAS,ALDO FARIAS,04,S
13322,BECKMANN,BECKMANN,04,S
13323,BETH,BETH,04,S
13324,BLUMDART,BLUMDART,04,S
13325,BOART LONG GYEAR,BOART LONG GYEAR,04,S
13326,BUCETA,BUCETA,04,S
13327,CRIMATH,CRIMATH,04,S
13328,DICTCH WITCH,DICTCH WITCH,04,S
13329,DOKRE,DOKRE,04,S
13330,DOWNINGTON,DOWNINGTON,04,S
13331,EDASAINFRA,EDASAINFRA,04,S
13332,EMILOAD LUGGER,EMILOAD LUGGER,04,S
13333,E-ONE,E-ONE,04,S
13334,FERUEHAUF,FERUEHAUF,04,S
13335,FREHAUS,FREHAUS,04,S
13336,FREZ ENZO,FREZ ENZO,04,S
13337,HAODA,HAODA,04,S
13338,INTERCONSUL,INTERCONSUL,04,S
13339,INVECTA,INVECTA,04,S
13340,JACTO,JACTO,04,S
13341,KIN ROAD,KIN ROAD,04,S
13342,LOXCO,LOXCO,04,S
13343,LANBERT,LANBERT,04,S
13344,MACS,MACS,04,S
13345,MAESTRANZA BRAVO E HIJO LTDA,MAESTRANZA BRAVO E HIJO LTDA,04,S
13346,MAILLEUX,MAILLEUX,04,S
13347,MAUR,MAUR,04,S
13348,MURIALDO,MURIALDO,04,S
13349,RICKARSSO,RICKARSSO,04,S
13350,SHINERAY,SHINERAY,04,S
13351,STEEL TANK,STEEL TANK,04,S
13352,STRUCK,STRUCK,04,S
13353,SIMM,SIMM,04,S
13354,THEURER STRIC,THEURER STRIC,04,S
13355,TRANSPACK,TRANSPACK,04,S
13356,ZONGSHEN,ZONGSHEN,04,S
13357,CARS,CARS,04,S
13358,CM TRAILER,CM TRAILER,04,S
13359,FAMAG,FAMAG,04,S
13360,E.C.R.,E.C.R.,04,S
13361,FUXIN,FUXIN,04,S
13362,KINGRING,KINGRING,04,S
13363,MALDEVA,MALDEVA,04,S
13364,MGH,MGH,04,S
13365,MAQCHIN,MAQCHIN,04,S
13366,ROKWEL,ROKWEL,04,S
13367,ROS ROCCA,ROS ROCCA,04,S
13368,S.F.F.,S.F.F.,04,S
13369,SGB,SGB,04,S
13370,SULLAIR,SULLAIR,04,S
13371,TRAICO,TRAICO,04,S
13372,TRAAIL,TRAAIL,04,S
13373,TRUCKING,TRUCKING,04,S
13374,999,999,04,S
13375,A.FRUENHAUF,A.FRUENHAUF,04,S
13376,BETHLEHEM,BETHLEHEM,04,S
13377,BLUNHARD,BLUNHARD,04,S
13378,CENTRO SUR,CENTRO SUR,04,S
13379,CHANCY,CHANCY,04,S
13380,DARNEY,DARNEY,04,S
13381,DITCH WITCH,DITCH WITCH,04,S
13382,FREIGHTHOUSE,FREIGHTHOUSE,04,S
13383,HALF ROUND,HALF ROUND,04,S
13384,KASSBORNER,KASSBORNER,04,S
13385,LAMMAR,LAMMAR,04,S
13386,MELLO,MELLO,04,S
13387,LOOW BED,LOOW BED,04,S
13388,NILFISK,NILFISK,04,S
13389,SERABAL,SERABAL,04,S
13390,SHANGAI,SHANGAI,04,S
13391,STOUGTON,STOUGTON,04,S
13392,TABASAKI,TABASAKI,04,S
13393,TARQUE,TARQUE,04,S
13394,TERE,TERE,04,S
13395,TRAYER,TRAYER,04,S
13396,TIBROOK,TIBROOK,04,S
13397,ACROTRAILER,ACROTRAILER,04,S
13398,ARRATE,ARRATE,04,S
13399,BLUN KAT,BLUN KAT,04,S
13400,EMAZ,EMAZ,04,S
13401,FEMIPAS LTDA,FEMIPAS LTDA,04,S
13402,FORST-PARATOR,FORST-PARATOR,04,S
13403,FRUEHAUE,FRUEHAUE,04,S
13404,HIGHNAY,HIGHNAY,04,S
13405,LE MANS,LE MANS,04,S
13406,MAX MOTOR,MAX MOTOR,04,S
13407,METAN,METAN,04,S
13408,MONTEALEGRE,MONTEALEGRE,04,S
13409,MUSRRE,MUSRRE,04,S
13410,PATRONELLI,PATRONELLI,04,S
13411,REID,REID,04,S
13412,SCHNURE,SCHNURE,04,S
13413,TAG,TAG,04,S
13414,TRANSCOIRO TRAILERS,TRANSCOIRO TRAILERS,04,S
13415,TRANSDER,TRANSDER,04,S
13416,VIRMAN,VIRMAN,04,S
13417,FAP-PADOA,FAP-PADOA,04,S
13418,SHANDONG,SHANDONG,04,S
13419,QUALITY AND SERVICE LTDA,QUALITY AND SERVICE LTDA,04,S
13420,OVERLANDER,OVERLANDER,04,S
13421,UNITED MOTORS,UNITED MOTORS,04,S
13422,MOCBOR,MOCBOR,04,S
13423,MHL,MHL,04,S
13424,GONZALEZ,GONZALEZ,04,S
13425,BUSH HAG LOADCRAFT,BUSH HAG LOADCRAFT,04,S
13426,ALD,ALD,04,S
13427,CHANLIN,CHANLIN,04,S
13428,ESTAMPA,ESTAMPA,04,S
13429,GALDAMES,GALDAMES,04,S
13430,MILL,MILL,04,S
13431,NINJA,NINJA,04,S
13432,ROBA,ROBA,04,S
13433,ULLOA,ULLOA,04,S
13434,VIPERTI,VIPERTI,04,S
13435,SIMON VOLVO,SIMON VOLVO,04,S
13436,MAXO TRUCK,MAXO TRUCK,04,S
13437,EUROPARD,EUROPARD,04,S
13438,SHINKO,SHINKO,04,S
13439,CHARLIN,CHARLIN,04,S
13440,AMERICANREEFER,AMERICANREEFER,04,S
13441,BLUNERARD,BLUNERARD,04,S
13442,BRADERNA FORS,BRADERNA FORS,04,S
13443,FLOON,FLOON,04,S
13444,FRENGHOUSE,FRENGHOUSE,04,S
13445,INFINITI,INFINITI,04,S
13446,HELI,HELI,04,S
13447,ISTRIA,ISTRIA,04,S
13448,JIMENEZ,JIMENEZ,04,S
13449,KIEFER,KIEFER,04,S
13450,LIINSE,LIINSE,04,S
13451,LONSHIN,LONSHIN,04,S
13452,ROJAS,ROJAS,04,S
13453,TRANSCOIRO TRAILLERS,TRANSCOIRO TRAILLERS,04,S
13454,TRUCK ENGINEERING,TRUCK ENGINEERING,04,S
13455,TUSCO,TUSCO,04,S
13456,VIC-MAR,VIC-MAR,04,S
13457,WILSON TRAILER,WILSON TRAILER,04,S
13458,ACES,ACES,04,S
13459,ARR,ARR,04,S
13460,B.E.A,B.E.A,04,S
13461,DOW,DOW,04,S
13462,GULLAUME,GULLAUME,04,S
13463,HONLEI,HONLEI,04,S
13464,JM SOBARZO,JM SOBARZO,04,S
13465,KUNGE,KUNGE,04,S
13466,LIFFENG GROUP,LIFFENG GROUP,04,S
13467,MIFAR,MIFAR,04,S
13468,MILLAS,MILLAS,04,S
13469,MACAT,MACAT,04,S
13470,PIRELLI,PIRELLI,04,S
13471,RESORTES TCO,RESORTES TCO,04,S
13472,SVERRE DAMMS,SVERRE DAMMS,04,S
13473,US CARGO,US CARGO,04,S
13474,WALLACE,WALLACE,04,S
13475,TREMACA,TREMACA,04,S
13476,ALONSO,ALONSO,04,S
13477,AUPACO,AUPACO,04,S
13478,FUTONG,FUTONG,04,S
13479,KINROAD REGGIO,KINROAD REGGIO,04,S
13480,MAGO TRUCK,MAGO TRUCK,04,S
13481,MAR TEC,MAR TEC,04,S
13482,MV,MV,04,S
13483,VHON,VHON,04,S
13484,YIM GAMG,YIM GAMG,04,S
13485,BONANO,BONANO,04,S
13486,HEILL,HEILL,04,S
13487,METALURGICA DEL PACIFICO,METALURGICA DEL PACIFICO,04,S
13488,RODAMETAL,RODAMETAL,04,S
13489,TAFE,TAFE,04,S
13490,ALEXIM,ALEXIM,04,S
13491,AVILA STRONGE,AVILA STRONGE,04,S
13492,BEYOND,BEYOND,04,S
13493,BUSH HOG LOADCRAFT,BUSH HOG LOADCRAFT,04,S
13494,CAROLI,CAROLI,04,S
13495,DONKEY,DONKEY,04,S
13496,HACKNEY TI,HACKNEY TI,04,S
13497,HC CLINTON,HC CLINTON,04,S
13498,LA GROSSE,LA GROSSE,04,S
13499,NICHIYU,NICHIYU,04,S
13500,ROCKERA,ROCKERA,04,S
13501,VICU@A,VICU@A,04,S
13502,ALLIS CHAMBERS,ALLIS CHAMBERS,04,S
13503,DYNAWELD,DYNAWELD,04,S
13504,VISMAN,VISMAN,04,S
13505,STEAD,STEAD,04,S
13506,MULTITREN,MULTITREN,04,S
13507,REPUBER CHILE,REPUBER CHILE,04,S
13508,DEVELOPING,DEVELOPING,04,S
13509,HCMG CLINTON,HCMG CLINTON,04,S
13510,JACOBSEN,JACOBSEN,04,S
13511,JULI,JULI,04,S
13512,MAXOTRUCK,MAXOTRUCK,04,S
13513,ALTEC PAC,ALTEC PAC,04,S
13514,MAGDAL,MAGDAL,04,S
13515,CAMO,CAMO,04,S
13516,CLARK MATERIAL HANDLING,CLARK MATERIAL HANDLING,04,S
13517,CONCABAL,CONCABAL,04,S
13518,CURIME,CURIME,04,S
13519,IMTAC,IMTAC,04,S
13520,LIFENG GROUP,LIFENG GROUP,04,S
13521,MADELNOR,MADELNOR,04,S
13522,SMITHCO,SMITHCO,04,S
13523,TIP F,TIP F,04,S
13524,TRAILER USA,TRAILER USA,04,S
13525,AT 20,AT 20,04,S
13526,BROSHUIS,BROSHUIS,04,S
13527,JBV,JBV,04,S
13528,JBW,JBW,04,S
13529,JINKO,JINKO,04,S
13530,KINGLONG,KINGLONG,04,S
13531,MAGIRUS,MAGIRUS,04,S
13532,TALLER CONSTITUCION,TALLER CONSTITUCION,04,S
13533,CTM,CTM,04,S
13534,DEERE,DEERE,04,S
13535,FRAVIL,FRAVIL,04,S
13536,JONWAY,JONWAY,04,S
13537,LOAKING,LOAKING,04,S
13538,MI,MI,04,S
13539,ROHAS,ROHAS,04,S
13540,SHASTA,SHASTA,04,S
13541,SMAP,SMAP,04,S
13542,SOUTH FLOR,SOUTH FLOR,04,S
13543,ULMAR,ULMAR,04,S
13544,TAKASAKIBY,TAKASAKIBY,04,S
13545,ZEPHIR,ZEPHIR,04,S
13546,HALF FROUND,HALF FROUND,04,S
13547,TAKASAKY,TAKASAKY,04,S
13548,ZAFER PAMPLONA,ZAFER PAMPLONA,04,S
13549,FENOGLAS,FENOGLAS,04,S
13550,JYL,JYL,04,S
13551,MANITTOU,MANITTOU,04,S
13552,READ DANE,READ DANE,04,S
13553,ROAYCAL,ROAYCAL,04,S
13554,SKY 90,SKY 90,04,S
13555,STEEBROS,STEEBROS,04,S
13556,TINTE,TINTE,04,S
13557,TORMEC,TORMEC,04,S
13558,UM,UM,04,S
13559,VOLTEO,VOLTEO,04,S
13560,VULCANO,VULCANO,04,S
13561,CESTARI,CESTARI,04,S
13562,FREUHAUFF,FREUHAUFF,04,S
13563,JL TANK,JL TANK,04,S
13564,LBT,LBT,04,S
13565,SHERCO,SHERCO,04,S
13566,VIVERTY,VIVERTY,04,S
13567,YONWAY,YONWAY,04,S
13568,ALCO STEEL,ALCO STEEL,04,S
13569,LOW BODY,LOW BODY,04,S
13570,TRANS CRAFT,TRANS CRAFT,04,S
13571,ABRAHAM C,ABRAHAM C,04,S
13572,BATEA,BATEA,04,S
13573,HISOURCE,HISOURCE,04,S
13574,HOMEMADE,HOMEMADE,04,S
13575,INTERPOOL,INTERPOOL,04,S
13576,LEIKE,LEIKE,04,S
13577,THEUR,THEUR,04,S
13578,ZU@IGA,ZU@IGA,04,S
13579,3EIXOS,3EIXOS,04,S
13580,CALIFORNIA,CALIFORNIA,04,S
13581,KARL KASSEIBER,KARL KASSEIBER,04,S
13582,KAYAK,KAYAK,04,S
13583,CARROVAN,CARROVAN,04,S
13584,CTS,CTS,04,S
13585,FURUEHAUF,FURUEHAUF,04,S
13586,HELTZEL,HELTZEL,04,S
13587,HILL,HILL,04,S
13588,JEV,JEV,04,S
13589,MARDONES,MARDONES,04,S
13590,SONWAY,SONWAY,04,S
13591,TOKGH,TOKGH,04,S
13592,TRAILER KING,TRAILER KING,04,S
13593,TRENCOR,TRENCOR,04,S
13594,VIKING ECOBIKE,VIKING ECOBIKE,04,S
13595,VORSICHT,VORSICHT,04,S
13596,CAPACCIO,CAPACCIO,04,S
13597,CASTILLO,CASTILLO,04,S
13598,FAMECA,FAMECA,04,S
13599,FLANDRIA,FLANDRIA,04,S
13600,KASHIVA,KASHIVA,04,S
13601,LETELIER,LETELIER,04,S
13602,RODY TRUCKS,RODY TRUCKS,04,S
13603,SERJENC,SERJENC,04,S
13604,STEVENS,STEVENS,04,S
13605,EP STACKER,EP STACKER,04,S
13606,BSS,BSS,04,S
13607,EDORAM,EDORAM,04,S
13608,FERR,FERR,04,S
13609,JBM,JBM,04,S
13610,SOLA Y BRUSA,SOLA Y BRUSA,04,S
13611,AXAJ,AXAJ,04,S
13612,CAPAGARO,CAPAGARO,04,S
13613,FADECLA,FADECLA,04,S
13614,HEPT,HEPT,04,S
13615,KOREMOTO,KOREMOTO,04,S
13616,LINDNER,LINDNER,04,S
13617,LINGYUN,LINGYUN,04,S
13618,MEKANO,MEKANO,04,S
13619,MONTELLI,MONTELLI,04,S
13620,MOTALA,MOTALA,04,S
13621,NEW ERA,NEW ERA,04,S
13622,R A G,R A G,04,S
13623,VAIA CAR,VAIA CAR,04,S
13624,WEDHOLMS,WEDHOLMS,04,S
13625,CHITUMA,CHITUMA,04,S
13626,EXXISS,EXXISS,04,S
13627,GEELY,GEELY,04,S
13628,GREEN DEEYN,GREEN DEEYN,04,S
13629,GRIMME,GRIMME,04,S
13630,IMOTO,IMOTO,04,S
13631,JYKI,JYKI,04,S
13632,KISSBORER,KISSBORER,04,S
13633,LIFAN BRAND,LIFAN BRAND,04,S
13634,METALGO,METALGO,04,S
13635,MONTONE,MONTONE,04,S
13636,O'HIGGINS,O'HIGGINS,04,S
13637,ROTT,ROTT,04,S
13638,TEREX FRANNA,TEREX FRANNA,04,S
13639,XCMG CLINTON,XCMG CLINTON,04,S
13640,ECOMETAL,ECOMETAL,04,S
13641,JOYHON,JOYHON,04,S
13642,KRONET,KRONET,04,S
13643,VANCO,VANCO,04,S
13644,TRAMCAR,TRAMCAR,04,S
13645,XINGYUE,XINGYUE,04,S
13646,WILCO,WILCO,04,S
13647,INCACAR,INCACAR,04,S
13648,CRAFTMANN,CRAFTMANN,04,S
13649,FROHNERT,FROHNERT,04,S
13650,WESTANK,WESTANK,04,S
13651,WUZHOULONG,WUZHOULONG,04,S
13652,KROHNERT,KROHNERT,04,S
13653,ASA,ASA,04,S
13654,BESAPORT,BESAPORT,04,S
13655,FREJAUSE,FREJAUSE,04,S
13656,HOLMER,HOLMER,04,S
13657,LEIWO,LEIWO,04,S
13658,BELLONI,BELLONI,04,S
13659,HIGTHWAY,HIGTHWAY,04,S
13660,HOME,HOME,04,S
13661,NIHONFORD,NIHONFORD,04,S
13662,METALMECANICA CARQ,METALMECANICA CARQ,04,S
13663,TOUGAS,TOUGAS,04,S
13664,TREMCAR,TREMCAR,04,S
13665,FREUHAF,FREUHAF,04,S
13666,JINGANG,JINGANG,04,S
13667,MR,MR,04,S
13668,TECNOCAMPO,TECNOCAMPO,04,S
13669,YIN GANG,YIN GANG,04,S
13670,GEBO,GEBO,04,S
13671,HENDERSON,HENDERSON,04,S
13672,HOLIDAY RAMBLER,HOLIDAY RAMBLER,04,S
13673,HRD VINCENT,HRD VINCENT,04,S
13674,MA,MA,04,S
13675,VAPOR INDUSTRIAL,VAPOR INDUSTRIAL,04,S
13676,CRYOLOR,CRYOLOR,04,S
13677,EORSS,EORSS,04,S
13678,JGB,JGB,04,S
13679,TURBOVAC,TURBOVAC,04,S
13680,ACKERMAN FRUEHAUF,ACKERMAN FRUEHAUF,04,S
13681,ASENFOR,ASENFOR,04,S
13682,JBW PARK,JBW PARK,04,S
13683,SCOLT,SCOLT,04,S
13684,SKIGO,SKIGO,04,S
13685,SUNDERLAND,SUNDERLAND,04,S
13686,BUILER,BUILER,04,S
13687,CF,CF,04,S
13688,FANAPOL,FANAPOL,04,S
13689,FXATV,FXATV,04,S
13690,REMOLQUES SALGADO,REMOLQUES SALGADO,04,S
13691,TRANMOBILE,TRANMOBILE,04,S
13692,WHEEL BASE,WHEEL BASE,04,S
13693,XGJAO,XGJAO,04,S
13694,AGS,AGS,04,S
13695,AMERICA,AMERICA,04,S
13696,ARRO,ARRO,04,S
13697,BANCE,BANCE,04,S
13698,BECO,BECO,04,S
13699,CHARLES,CHARLES,04,S
13700,FLEXI VAN,FLEXI VAN,04,S
13701,GARDENER,GARDENER,04,S
13702,LEDWELL,LEDWELL,04,S
13703,LIEBERT,LIEBERT,04,S
13704,OBBINOX SA,OBBINOX SA,04,S
13705,QUE MOTO,QUE MOTO,04,S
13706,REVOLUCION DIESEL,REVOLUCION DIESEL,04,S
13707,SAAVEDRA,SAAVEDRA,04,S
13708,SAHARA,SAHARA,04,S
13709,SDG,SDG,04,S
13710,TANK SPORT,TANK SPORT,04,S
13711,TUERER,TUERER,04,S
13712,VENTO BKM,VENTO BKM,04,S
13713,FG WILSON,FG WILSON,04,S
13714,GRAY ADAMS,GRAY ADAMS,04,S
13715,R T D,R T D,04,S
13716,BENALU HEIN,BENALU HEIN,04,S
13717,BRAUD NEW HOLLAND,BRAUD NEW HOLLAND,04,S
13718,G&L,G&L,04,S
13719,MAX MOTO,MAX MOTO,04,S
13720,VERONA,VERONA,04,S
13721,CHOPER LIFAN,CHOPER LIFAN,04,S
13722,FANTRAC,FANTRAC,04,S
13723,FIAT IVECO,FIAT IVECO,04,S
13724,KILAROS,KILAROS,04,S
13725,KRHONERT,KRHONERT,04,S
13726,RUDY ALARCON,RUDY ALARCON,04,S
13727,SANYO,SANYO,04,S
13728,SRTATRESEIXOS,SRTATRESEIXOS,04,S
13729,CAHUEN,CAHUEN,04,S
13730,DUCAR,DUCAR,04,S
13731,EURONOT,EURONOT,04,S
13732,KWALITY F,KWALITY F,04,S
13733,CHAN,CHAN,04,S
13734,FRUE HAUSE,FRUE HAUSE,04,S
13735,GWM,GWM,04,S
13736,TRAILKINL,TRAILKINL,04,S
13737,WABAS,WABAS,04,S
13738,DOG,DOG,04,S
13739,METALSOL LTDA,METALSOL LTDA,04,S
13740,METALURGICA VILLARROEL,METALURGICA VILLARROEL,04,S
13741,SANY,SANY,04,S
13742,FRUEHAUF TRAILER,FRUEHAUF TRAILER,04,S
13743,QJIANG,QJIANG,04,S
13744,RENAULT SAMSUNG,RENAULT SAMSUNG,04,S
13745,ROAD TEC,ROAD TEC,04,S
13746,MOUNTRACK,MOUNTRACK,04,S
13747,SCHIMTZ,SCHIMTZ,04,S
13748,SIAPENG,SIAPENG,04,S
13749,FABRIMETAL,FABRIMETAL,04,S
13750,SAUD,SAUD,04,S
13751,VALUETRAILER,VALUETRAILER,04,S
13752,BIRGMINTON,BIRGMINTON,04,S
13753,MCM VIMCO,MCM VIMCO,04,S
13754,EMETALCOS,EMETALCOS,04,S
13755,NINGBO F,NINGBO F,04,S
13756,NUTALL,NUTALL,04,S
13757,TAGALONG,TAGALONG,04,S
13758,TALBERT BEAM TRAILER,TALBERT BEAM TRAILER,04,S
13759,A DE LA CRUZ,A DE LA CRUZ,04,S
13760,DAFF,DAFF,04,S
13761,GECOMI,GECOMI,04,S
13762,HERAL,HERAL,04,S
13763,REINALDO CORREA,REINALDO CORREA,04,S
13764,THE HEIL,THE HEIL,04,S
13765,VICMAN,VICMAN,04,S
13766,WILKLER,WILKLER,04,S
13767,ZHONG TONG,ZHONG TONG,04,S
13768,BEGAGNAD,BEGAGNAD,04,S
13769,BROUN,BROUN,04,S
13770,CALABRECE,CALABRECE,04,S
13771,DONGJENG,DONGJENG,04,S
13772,ECOMET,ECOMET,04,S
13773,FARMITRAC,FARMITRAC,04,S
13774,FRUEHOSE,FRUEHOSE,04,S
13775,GLOBAL INTERMODAL SYSTEMS F,GLOBAL INTERMODAL SYSTEMS F,04,S
13776,JIN LUN,JIN LUN,04,S
13777,J M SOBARZO,J M SOBARZO,04,S
13778,TRAFOR,TRAFOR,04,S
13779,BRIDGEVILLE,BRIDGEVILLE,04,S
13780,HIPER CIFALI,HIPER CIFALI,04,S
13781,TRANSCOIRO TRAILE,TRANSCOIRO TRAILE,04,S
13782,BENALU,BENALU,04,S
13783,EXS,EXS,04,S
13784,NETSER SERENI,NETSER SERENI,04,S
13785,REENMOOD,REENMOOD,04,S
13786,SCRYFF,SCRYFF,04,S
13787,HIGH,HIGH,04,S
13788,JIEDA,JIEDA,04,S
13789,JIMETAL,JIMETAL,04,S
13790,LAS ROSAS,LAS ROSAS,04,S
13791,MOREAU,MOREAU,04,S
13792,TRIMOBILE,TRIMOBILE,04,S
13793,XINKAI,XINKAI,04,S
13794,FERMEC,FERMEC,04,S
13795,M CID 001,M CID 001,04,S
13796,HENGSROD,HENGSROD,04,S
13797,JMSO,JMSO,04,S
13798,MARIO ABARCA Y OTRO,MARIO ABARCA Y OTRO,04,S
13799,RICHARD,RICHARD,04,S
13800,ARESA,ARESA,04,S
13801,JIN LUM,JIN LUM,04,S
13802,PHELLAN,PHELLAN,04,S
13803,SKGO,SKGO,04,S
13804,FABRICIANO,FABRICIANO,04,S
13805,J Y L 1000,J Y L 1000,04,S
13806,VOGELZANG,VOGELZANG,04,S
13807,ATOKA TRAILER,ATOKA TRAILER,04,S
13808,JINLUN,JINLUN,04,S
13809,JONCKHEERE,JONCKHEERE,04,S
13810,CRAP,CRAP,04,S
13811,BMTP,BMTP,04,S
13812,HANGLER,HANGLER,04,S
13813,METAL LEIVA,METAL LEIVA,04,S
13814,PM,PM,04,S
13815,TASK WILSDON,TASK WILSDON,04,S
13816,THERMOKING,THERMOKING,04,S
13817,ASA FERRARI,ASA FERRARI,04,S
13818,AUTORRAD,AUTORRAD,04,S
13819,BRILLIANCE,BRILLIANCE,04,S
13820,D&G,D&G,04,S
13821,FACCHINI,FACCHINI,04,S
13822,PONCE Y LICEL,PONCE Y LICEL,04,S
13823,DYNOJET,DYNOJET,04,S
13824,EL CAMINO REAC,EL CAMINO REAC,04,S
13825,FOSTI,FOSTI,04,S
13826,KONUSA,KONUSA,04,S
13827,LIMPTE BEAL,LIMPTE BEAL,04,S
13828,S A LITO GONELLA E HIJO,S A LITO GONELLA E HIJO,04,S
13829,GRAVE,GRAVE,04,S
13830,LAND MARK,LAND MARK,04,S
13831,MAQUINARIAS BIO BIO,MAQUINARIAS BIO BIO,04,S
13832,TANKSPORT,TANKSPORT,04,S
13833,TB,TB,04,S
13834,ASIA,ASIA,04,S
13835,BROWNE,BROWNE,04,S
13836,DANA,DANA,04,S
13837,IVEZA,IVEZA,04,S
13838,KENDAL,KENDAL,04,S
13839,MICHELSON,MICHELSON,04,S
13840,MU¿OZ,MU¿OZ,04,S
13841,PEAK,PEAK,04,S
13842,VOGUE,VOGUE,04,S
13843,ZHONGNEN,ZHONGNEN,04,S
13844,DULEVO,DULEVO,04,S
13845,ISHIKAWAJIMA,ISHIKAWAJIMA,04,S
13846,LEXS,LEXS,04,S
13847,PANTON,PANTON,04,S
13848,PITT,PITT,04,S
13849,UNITRANS,UNITRANS,04,S
13850,WAGEN MEYER,WAGEN MEYER,04,S
13851,ZHONGNENG,ZHONGNENG,04,S
13852,BOB CAT,BOB CAT,04,S
13853,BLUMHARAT,BLUMHARAT,04,S
13854,BRILLIANT,BRILLIANT,04,S
13855,BROFHUIS,BROFHUIS,04,S
13856,GINDY MFG,GINDY MFG,04,S
13857,HUMMERBEE,HUMMERBEE,04,S
13858,INVERTRUCK,INVERTRUCK,04,S
13859,METALPROYECT,METALPROYECT,04,S
13860,PETRIMON,PETRIMON,04,S
13861,R M,R M,04,S
13862,SAN SEBASTIAN,SAN SEBASTIAN,04,S
13863,SUKIDA,SUKIDA,04,S
13864,ABARCA ARAYA MARIO Y OTRO,ABARCA ARAYA MARIO Y OTRO,04,S
13865,BLUHARDT,BLUHARDT,04,S
13866,ZHONGNENG ZNEN,ZHONGNENG ZNEN,04,S
13867,MAESTRANZA O'HIGGINS,MAESTRANZA O'HIGGINS,04,S
13868,RODAFRENO,RODAFRENO,04,S
13869,XCMG,XCMG,04,S
13870,ATM,ATM,04,S
13871,CABRERA,CABRERA,04,S
13872,CRAUNIL,CRAUNIL,04,S
13873,FORDS,FORDS,04,S
13874,GEFFS,GEFFS,04,S
13875,HOOFEN,HOOFEN,04,S
13876,MSK,MSK,04,S
13877,OPINGQI,OPINGQI,04,S
13878,VERGARA HERMANOS,VERGARA HERMANOS,04,S
13879,YIYING,YIYING,04,S
13880,DANFOSS,DANFOSS,04,S
13881,FORSS BRODERNA,FORSS BRODERNA,04,S
13882,HIDROCAMION,HIDROCAMION,04,S
13883,JESS,JESS,04,S
13884,MAPAI,MAPAI,04,S
13885,M I M TRANS,M I M TRANS,04,S
13886,M N,M N,04,S
13887,S M F,S M F,04,S
13888,STAM MARIA,STAM MARIA,04,S
13889,YTO,YTO,04,S
13890,CAN AM,CAN AM,04,S
13891,MEDI COACH,MEDI COACH,04,S
13892,MONNON,MONNON,04,S
13893,MORETTI,MORETTI,04,S
13894,CHACEY,CHACEY,04,S
13895,FACCHINE,FACCHINE,04,S
13896,ZONDA,ZONDA,04,S
13897,AMERITRAIL,AMERITRAIL,04,S
13898,BRUSHUIS,BRUSHUIS,04,S
13899,COMMERCE,COMMERCE,04,S
13900,FRULHAUF,FRULHAUF,04,S
13901,RODOLINEA,RODOLINEA,04,S
13902,ROSENBAUER AMERICA,ROSENBAUER AMERICA,04,S
13903,AGRIMEC,AGRIMEC,04,S
13904,AQUEA TRAILLERS,AQUEA TRAILLERS,04,S
13905,BARNARD,BARNARD,04,S
13906,BERTHOUD,BERTHOUD,04,S
13907,LIEBHER,LIEBHER,04,S
